latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
3.0579963,101.53102,42.0,28800,Asia/Kuala_Lumpur,GMT+8

time,precipitation_sum (mm),temperature_2m_mean (°C)
2022-08-09,0.30,27.2
2022-08-10,1.40,26.6
2022-08-11,2.00,27.5
2022-08-12,3.00,27.4
2022-08-13,8.80,26.7
2022-08-14,20.70,26.2
2022-08-15,4.10,26.4
2022-08-16,12.30,26.2
2022-08-17,2.70,26.9
2022-08-18,3.00,26.5
2022-08-19,0.90,26.7
2022-08-20,13.50,25.9
2022-08-21,12.10,25.2
2022-08-22,1.80,26.5
2022-08-23,25.90,25.1
2022-08-24,3.60,26.0
2022-08-25,22.80,26.3
2022-08-26,1.80,25.5
2022-08-27,17.20,26.3
2022-08-28,11.90,25.6
2022-08-29,17.10,25.6
2022-08-30,17.20,26.3
2022-08-31,2.30,26.8
2022-09-01,34.00,25.9
2022-09-02,4.50,25.8
2022-09-03,5.00,25.9
2022-09-04,0.00,27.2
2022-09-05,0.10,27.5
2022-09-06,5.00,26.8
2022-09-07,4.70,25.6
2022-09-08,9.30,26.9
2022-09-09,2.40,26.2
2022-09-10,0.00,26.8
2022-09-11,13.90,25.0
2022-09-12,0.00,26.4
2022-09-13,11.70,26.2
2022-09-14,0.10,26.4
2022-09-15,13.30,26.1
2022-09-16,3.80,26.6
2022-09-17,3.10,26.2
2022-09-18,26.00,24.8
2022-09-19,0.20,26.6
2022-09-20,6.90,26.0
2022-09-21,0.00,26.3
2022-09-22,5.70,25.6
2022-09-23,0.80,26.8
2022-09-24,3.10,26.2
2022-09-25,4.00,26.0
2022-09-26,0.10,27.2
2022-09-27,17.60,26.5
2022-09-28,19.60,25.9
2022-09-29,9.30,27.0
2022-09-30,30.80,26.1
2022-10-01,2.70,26.3
2022-10-02,1.80,26.5
2022-10-03,10.50,26.4
2022-10-04,25.00,26.2
2022-10-05,3.40,26.1
2022-10-06,0.50,26.6
2022-10-07,13.20,25.4
2022-10-08,0.80,25.8
2022-10-09,0.00,25.3
2022-10-10,0.90,25.7
2022-10-11,1.60,26.4
2022-10-12,12.10,24.9
2022-10-13,0.50,25.9
2022-10-14,14.60,25.3
2022-10-15,15.30,25.6
2022-10-16,2.80,26.1
2022-10-17,0.10,26.9
2022-10-18,0.40,26.9
2022-10-19,0.30,27.1
2022-10-20,0.20,27.6
2022-10-21,10.60,26.9
2022-10-22,10.10,26.3
2022-10-23,12.00,25.9
2022-10-24,2.70,26.1
2022-10-25,13.80,25.9
2022-10-26,13.60,25.4
2022-10-27,0.90,25.6
2022-10-28,12.80,25.6
2022-10-29,1.90,25.9
2022-10-30,5.00,26.3
2022-10-31,10.50,25.7
2022-11-01,10.30,26.4
2022-11-02,34.40,25.5
2022-11-03,20.80,25.6
2022-11-04,21.40,25.3
2022-11-05,0.90,25.7
2022-11-06,12.60,25.5
2022-11-07,0.60,26.0
2022-11-08,11.10,26.0
2022-11-09,19.30,25.6
2022-11-10,28.70,25.0
2022-11-11,30.00,25.0
2022-11-12,28.30,25.2
2022-11-13,27.40,25.1
2022-11-14,18.40,25.6
2022-11-15,6.40,26.0
2022-11-16,10.40,26.5
2022-11-17,15.20,26.1
2022-11-18,0.40,26.4
2022-11-19,12.10,25.1
2022-11-20,5.60,25.8
2022-11-21,9.20,26.0
2022-11-22,11.40,25.9
2022-11-23,3.10,25.8
2022-11-24,5.80,26.5
2022-11-25,2.50,26.0
2022-11-26,12.10,26.3
2022-11-27,7.20,25.8
2022-11-28,9.70,26.0
2022-11-29,4.40,25.3
2022-11-30,20.40,25.3
2022-12-01,8.00,25.5
2022-12-02,3.10,25.3
2022-12-03,7.00,25.0
2022-12-04,13.10,25.2
2022-12-05,0.90,26.3
2022-12-06,8.90,26.5
2022-12-07,1.00,26.4
2022-12-08,15.40,25.4
2022-12-09,18.40,24.5
2022-12-10,36.70,24.5
2022-12-11,29.90,24.5
2022-12-12,28.20,25.0
2022-12-13,16.10,25.2
2022-12-14,20.90,25.4
2022-12-15,2.10,25.5
2022-12-16,3.10,26.5
2022-12-17,14.70,25.8
2022-12-18,38.80,25.4
2022-12-19,0.70,25.7
2022-12-20,12.30,25.4
2022-12-21,12.60,25.5
2022-12-22,9.80,24.4
2022-12-23,19.50,25.2
2022-12-24,1.40,25.9
2022-12-25,0.10,26.0
2022-12-26,0.30,26.2
2022-12-27,1.20,25.9
2022-12-28,5.50,25.1
2022-12-29,5.50,24.7
2022-12-30,0.50,25.8
2022-12-31,3.10,25.3
2023-01-01,0.00,26.1
2023-01-02,0.10,25.9
2023-01-03,10.50,25.5
2023-01-04,4.70,25.2
2023-01-05,4.70,25.6
2023-01-06,6.90,25.5
2023-01-07,10.10,25.4
2023-01-08,7.10,25.0
2023-01-09,1.90,25.9
2023-01-10,12.20,25.5
2023-01-11,7.80,25.0
2023-01-12,0.40,26.3
2023-01-13,4.10,25.8
2023-01-14,1.10,26.2
2023-01-15,1.90,25.5
2023-01-16,6.50,25.6
2023-01-17,0.80,25.4
2023-01-18,3.80,25.6
2023-01-19,7.50,25.6
2023-01-20,8.00,24.8
2023-01-21,27.70,24.6
2023-01-22,9.60,24.5
2023-01-23,23.80,24.6
2023-01-24,30.50,24.1
2023-01-25,20.40,24.5
2023-01-26,0.70,25.7
2023-01-27,11.10,25.4
2023-01-28,0.20,25.1
2023-01-29,0.00,25.7
2023-01-30,0.10,25.6
2023-01-31,1.00,25.4
2023-02-01,2.30,25.5
2023-02-02,5.00,25.7
2023-02-03,16.10,25.6
2023-02-04,1.00,25.8
2023-02-05,14.60,25.5
2023-02-06,19.90,24.0
2023-02-07,1.00,25.7
2023-02-08,7.90,25.7
2023-02-09,3.40,26.0
2023-02-10,1.60,26.1
2023-02-11,15.70,25.6
2023-02-12,9.90,25.3
2023-02-13,1.60,25.8
2023-02-14,3.40,25.6
2023-02-15,6.20,26.1
2023-02-16,0.00,26.0
2023-02-17,2.30,26.2
2023-02-18,2.10,26.4
2023-02-19,17.30,25.7
2023-02-20,17.80,25.8
2023-02-21,20.20,25.7
2023-02-22,9.40,25.8
2023-02-23,0.20,26.2
2023-02-24,3.40,25.7
2023-02-25,0.00,25.7
2023-02-26,0.60,26.3
2023-02-27,2.30,25.7
2023-02-28,25.50,25.2
2023-03-01,34.70,23.8
2023-03-02,33.70,24.4
2023-03-03,20.00,24.3
2023-03-04,0.50,24.3
2023-03-05,0.60,24.9
2023-03-06,0.20,25.7
2023-03-07,0.10,26.2
2023-03-08,2.60,26.4
2023-03-09,4.60,26.8
2023-03-10,16.70,26.1
2023-03-11,41.80,25.4
2023-03-12,5.80,25.9
2023-03-13,3.70,25.7
2023-03-14,0.00,26.5
2023-03-15,0.00,26.7
2023-03-16,0.00,26.9
2023-03-17,0.30,27.0
2023-03-18,0.80,27.5
2023-03-19,1.30,27.6
2023-03-20,6.20,27.1
2023-03-21,8.20,26.1
2023-03-22,5.40,27.3
2023-03-23,5.30,26.9
2023-03-24,8.40,26.3
2023-03-25,36.00,25.1
2023-03-26,0.70,26.3
2023-03-27,15.70,27.1
2023-03-28,4.30,27.1
2023-03-29,0.80,27.1
2023-03-30,2.20,26.6
2023-03-31,1.30,26.4
2023-04-01,9.30,26.1
2023-04-02,1.50,26.3
2023-04-03,5.30,25.7
2023-04-04,0.00,27.1
2023-04-05,0.70,26.4
2023-04-06,1.90,26.5
2023-04-07,10.60,26.3
2023-04-08,7.40,26.4
2023-04-09,7.90,26.0
2023-04-10,0.60,27.0
2023-04-11,0.30,27.3
2023-04-12,0.60,27.8
2023-04-13,4.50,27.7
2023-04-14,3.50,27.8
2023-04-15,3.00,27.8
2023-04-16,6.00,27.9
2023-04-17,5.00,27.5
2023-04-18,11.20,27.3
2023-04-19,12.60,27.0
2023-04-20,19.50,25.6
2023-04-21,10.30,27.0
2023-04-22,4.00,27.1
2023-04-23,42.60,26.3
2023-04-24,13.00,26.5
2023-04-25,29.00,26.3
2023-04-26,13.20,26.2
2023-04-27,12.80,26.8
2023-04-28,17.70,26.5
2023-04-29,3.30,26.8
2023-04-30,18.40,26.5
2023-05-01,9.60,26.9
2023-05-02,6.70,27.1
2023-05-03,24.20,26.7
2023-05-04,10.60,26.8
2023-05-05,6.30,27.3
2023-05-06,10.80,26.9
2023-05-07,7.80,26.9
2023-05-08,4.20,28.1
2023-05-09,0.40,28.2
2023-05-10,4.20,28.4
2023-05-11,5.80,27.7
2023-05-12,2.40,27.3
2023-05-13,2.00,27.9
2023-05-14,4.50,27.7
2023-05-15,8.20,27.5
2023-05-16,3.80,28.1
2023-05-17,4.00,27.8
2023-05-18,2.20,27.2
2023-05-19,4.50,27.6
2023-05-20,6.10,27.2
2023-05-21,7.20,26.7
2023-05-22,1.10,27.4
2023-05-23,0.00,27.4
2023-05-24,4.90,27.7
2023-05-25,0.80,28.0
2023-05-26,23.30,27.0
2023-05-27,3.00,27.5
2023-05-28,0.50,28.1
2023-05-29,1.30,27.9
2023-05-30,0.20,28.8
2023-05-31,5.30,28.1
2023-06-01,3.10,27.7
2023-06-02,5.20,28.2
2023-06-03,2.90,28.5
2023-06-04,3.10,26.9
2023-06-05,11.90,27.4
2023-06-06,25.30,27.4
2023-06-07,0.10,27.3
2023-06-08,0.10,28.0
2023-06-09,4.30,28.0
2023-06-10,5.70,27.3
2023-06-11,1.60,27.7
2023-06-12,0.20,27.3
2023-06-13,0.20,28.1
2023-06-14,21.60,27.4
2023-06-15,0.10,27.6
2023-06-16,0.20,28.3
2023-06-17,0.00,28.6
2023-06-18,25.10,28.1
2023-06-19,0.10,29.0
2023-06-20,0.50,28.7
2023-06-21,1.50,29.3
2023-06-22,0.80,29.2
2023-06-23,10.80,27.4
2023-06-24,0.70,27.3
2023-06-25,2.70,27.1
2023-06-26,11.90,26.2
2023-06-27,0.20,27.1
2023-06-28,5.00,27.1
2023-06-29,0.40,28.1
2023-06-30,11.80,27.7
2023-07-01,10.50,26.5
2023-07-02,0.00,27.3
2023-07-03,0.70,27.9
2023-07-04,6.70,27.8
2023-07-05,21.30,26.4
2023-07-06,2.70,26.4
2023-07-07,7.60,26.5
2023-07-08,9.10,26.7
2023-07-09,0.90,26.3
2023-07-10,0.60,27.4
2023-07-11,2.00,26.4
2023-07-12,13.10,26.1
2023-07-13,2.50,26.5
2023-07-14,6.90,25.6
2023-07-15,0.00,26.5
2023-07-16,0.00,27.4
2023-07-17,1.30,27.5
2023-07-18,2.40,26.7
2023-07-19,9.60,25.8
2023-07-20,2.90,25.6
2023-07-21,5.30,26.9
2023-07-22,31.80,26.3
2023-07-23,1.70,26.4
2023-07-24,0.40,27.7
2023-07-25,0.00,28.0
2023-07-26,0.30,28.1
2023-07-27,0.00,27.4
2023-07-28,0.70,27.8
2023-07-29,1.00,27.7
2023-07-30,5.40,28.4
2023-07-31,9.10,28.2
2023-08-01,0.00,28.2
2023-08-02,0.40,28.3
2023-08-03,7.00,27.4
2023-08-04,9.40,27.6
2023-08-05,1.20,28.6
2023-08-06,4.90,27.5
2023-08-07,3.80,27.0
2023-08-08,20.00,26.0
2023-08-09,20.50,26.7
2023-08-10,16.70,25.7
2023-08-11,17.10,26.0
2023-08-12,2.50,26.0
2023-08-13,8.50,26.8
2023-08-14,55.10,24.7
2023-08-15,6.90,25.9
2023-08-16,31.00,26.0
2023-08-17,12.80,25.8
2023-08-18,0.80,25.9
2023-08-19,7.20,25.8
2023-08-20,4.00,26.1
2023-08-21,20.90,25.3
2023-08-22,5.90,26.0
2023-08-23,1.10,27.1
2023-08-24,9.60,26.3
2023-08-25,9.20,26.2
2023-08-26,10.10,25.9
2023-08-27,1.00,26.5
2023-08-28,11.20,26.7
2023-08-29,7.50,26.4
2023-08-30,0.20,27.2
2023-08-31,12.40,26.2
2023-09-01,16.60,26.4
2023-09-02,0.30,27.2
2023-09-03,6.90,27.2
2023-09-04,24.30,26.4
2023-09-05,44.50,25.9
2023-09-06,11.40,25.6
2023-09-07,1.70,26.1
2023-09-08,19.90,25.9
2023-09-09,3.10,26.4
2023-09-10,7.20,26.4
2023-09-11,2.70,27.0
2023-09-12,0.20,27.6
2023-09-13,3.00,27.3
2023-09-14,0.00,28.4
2023-09-15,0.20,28.2
2023-09-16,5.30,27.4
2023-09-17,3.10,27.6
2023-09-18,0.70,27.5
2023-09-19,19.50,26.4
2023-09-20,8.00,25.8
2023-09-21,41.10,25.4
2023-09-22,35.30,24.8
2023-09-23,13.30,25.6
2023-09-24,10.30,26.0
2023-09-25,21.20,25.1
2023-09-26,25.50,25.8
2023-09-27,0.60,27.8
2023-09-28,0.10,27.9
2023-09-29,2.30,27.7
2023-09-30,5.90,27.2
2023-10-01,4.70,27.4
2023-10-02,12.80,25.6
2023-10-03,0.60,27.1
2023-10-04,2.20,27.3
2023-10-05,9.30,26.8
2023-10-06,26.20,26.7
2023-10-07,9.00,26.3
2023-10-08,1.00,27.4
2023-10-09,2.90,26.9
2023-10-10,25.80,25.6
2023-10-11,10.60,26.5
2023-10-12,10.70,26.5
2023-10-13,14.80,26.3
2023-10-14,6.70,26.6
2023-10-15,33.50,26.1
2023-10-16,39.20,25.4
2023-10-17,7.10,27.2
2023-10-18,9.30,26.9
2023-10-19,43.10,26.7
2023-10-20,47.90,25.2
2023-10-21,47.00,25.2
2023-10-22,28.90,25.5
2023-10-23,4.50,25.7
2023-10-24,15.50,26.1
2023-10-25,7.00,25.4
2023-10-26,10.10,26.2
2023-10-27,48.60,25.2
2023-10-28,23.40,25.7
2023-10-29,40.70,24.9
2023-10-30,9.60,25.8
2023-10-31,19.70,26.4
2023-11-01,14.80,25.9
2023-11-02,31.70,25.9
2023-11-03,24.20,25.6
2023-11-04,12.80,26.3
2023-11-05,23.70,25.3
2023-11-06,11.70,26.3
2023-11-07,19.60,26.2
2023-11-08,10.20,26.2
2023-11-09,15.10,26.4
2023-11-10,2.90,26.7
2023-11-11,0.70,26.9
2023-11-12,0.60,27.2
2023-11-13,21.80,26.8
2023-11-14,20.70,25.4
2023-11-15,2.30,26.2
2023-11-16,6.50,26.6
2023-11-17,30.30,26.6
2023-11-18,8.30,26.4
2023-11-19,1.90,26.5
2023-11-20,14.70,26.2
2023-11-21,13.50,26.3
2023-11-22,17.50,25.7
2023-11-23,19.80,26.0
2023-11-24,15.70,25.6
2023-11-25,11.40,25.2
2023-11-26,16.60,25.4
2023-11-27,8.70,26.3
2023-11-28,12.30,26.3
2023-11-29,20.30,26.5
2023-11-30,30.10,26.0
2023-12-01,17.90,25.6
2023-12-02,10.90,25.9
2023-12-03,32.30,25.3
2023-12-04,0.00,27.2
2023-12-05,19.70,26.8
2023-12-06,18.70,25.8
2023-12-07,8.50,25.7
2023-12-08,8.70,26.3
2023-12-09,16.60,26.3
2023-12-10,8.70,26.1
2023-12-11,19.00,26.1
2023-12-12,23.60,25.4
2023-12-13,25.50,25.7
2023-12-14,6.20,25.7
2023-12-15,27.10,25.9
2023-12-16,14.00,25.8
2023-12-17,32.20,25.9
2023-12-18,32.10,25.9
2023-12-19,36.80,25.7
2023-12-20,34.90,26.1
2023-12-21,19.80,25.5
2023-12-22,16.80,25.7
2023-12-23,24.80,26.1
2023-12-24,26.60,25.9
2023-12-25,3.20,26.4
2023-12-26,12.80,25.6
2023-12-27,9.60,26.1
2023-12-28,26.00,25.9
2023-12-29,25.40,25.8
2023-12-30,23.20,25.5
2023-12-31,19.30,25.9
